airlie_id,flght#,departure_dt,arrival_dt,dep_time,arrivl_time,booking_cd,passngr_nm,seat_no,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_ent,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,number_of_stops,reward_program_member
4,8059,2023-06-03 16:31:48,2023-11-19 10:05:07,19:23:22,10:36:17,BFFO,Name_HAEJV,SeatFZM,Economy,712.37,Extra Baggage,0,Pending,GateLF,A,ClaimXSX,7.18,1,LOCZVL,TypeKEZ,Pilot_CMNS,Crew_DNUO,No,Non-Vegetarian,Not Available,False,False,False,2,No
11,1665,2023-03-20 05:27:39,2023-12-15 05:42:57,03:08:20,14:21:37,BGYL,Name_XDCOE,SeatSAJ,First,779.78,Extra Baggage,0,Cancelled,GateQP,D,ClaimLIZ,4.09,0,LOCFPH,TypeWZJ,Pilot_WGBC,Crew_EKAW,No,No Meal,Not Available,True,True,True,0,Yes
5,7853,2023-04-18 22:13:27,2023-07-10 03:06:13,18:39:54,17:10:39,BTIA,Name_XPOXU,SeatCMS,Economy,682.56,Meal,0,Pending,GateGB,C,ClaimLAE,5.7,2,LOCZHF,TypeOGM,Pilot_UOKB,Crew_MLCN,Yes,Vegan,Not Available,True,True,True,1,No
17,1553,2023-05-02 09:03:09,2023-07-06 08:04:13,07:48:53,19:41:03,BYXP,Name_PIPRP,SeatMAE,First,134.29,No Extras,0,Confirmed,GateUB,C,ClaimVFJ,2.47,1,LOCJFG,TypeWGL,Pilot_WHST,Crew_VKIH,No,Vegan,Not Available,True,False,False,0,No
7,9519,2023-01-06 07:51:22,2023-01-12 17:55:40,21:44:38,08:21:58,BRWG,Name_DQKXO,SeatNID,First,367.67,Meal,0,Pending,GateCI,C,ClaimSWB,8.51,0,LOCZZK,TypeOEA,Pilot_XCDB,Crew_ARHN,Yes,Vegetarian,Not Available,True,True,False,1,Yes
15,8045,2023-06-04 12:09:53,2023-09-23 05:47:37,04:27:39,10:03:49,BRHV,Name_RXXXV,SeatBUN,Economy,55.66,Meal,0,Cancelled,GateDA,B,ClaimANV,7.61,2,LOCHYB,TypeKML,Pilot_MVGS,Crew_CCFE,Yes,Non-Vegetarian,Available,True,False,True,2,No
15,8283,2023-11-05 10:46:03,2023-01-06 00:28:44,17:16:06,02:05:33,BOFU,Name_XDOVB,SeatCDM,Business,803.6,No Extras,1620,Pending,GateZJ,B,ClaimEBV,6.89,0,LOCIKG,TypeZRN,Pilot_YCZG,Crew_UMUV,Yes,Vegetarian,Not Available,False,False,True,1,No
14,1149,2023-04-11 02:54:50,2023-05-11 21:56:26,03:48:40,17:47:51,BLOX,Name_GLQIJ,SeatGOT,Economy,131.18,No Extras,0,Cancelled,GateGF,D,ClaimMMH,5.64,1,LOCBKJ,TypeGAW,Pilot_AHKF,Crew_WMFO,No,Vegan,Available,False,True,False,1,Yes
13,3853,2023-05-03 12:47:41,2023-05-01 23:58:36,16:10:30,18:36:35,BOJI,Name_BGVRF,SeatDPL,Business,621.03,No Extras,590,Pending,GateSC,B,ClaimDTQ,5.16,0,LOCGFP,TypeDBD,Pilot_LXBK,Crew_AUNJ,Yes,No Meal,Not Available,False,False,False,1,No
11,3736,2023-12-18 23:14:27,2023-09-12 03:29:15,21:15:30,18:00:23,BNUN,Name_SQYWY,SeatQQF,Economy,376.43,No Extras,0,Pending,GateLE,C,ClaimMDD,5.68,2,LOCVWQ,TypeCJF,Pilot_PFWE,Crew_VOYP,Yes,Vegan,Not Available,True,True,False,1,No
13,1956,2023-02-28 20:05:42,2023-12-29 19:20:19,05:39:54,12:16:18,BQKF,Name_MZDOW,SeatSLP,Business,488.42,Meal,3376,Cancelled,GateLS,B,ClaimGTA,7.95,2,LOCQCE,TypeNXZ,Pilot_PFYW,Crew_JSHH,Yes,Non-Vegetarian,Available,True,False,True,1,No
9,6180,2023-11-12 00:28:48,2023-11-18 22:15:02,00:10:35,08:26:51,BLQE,Name_BAPHG,SeatCLV,Business,327.8,Extra Baggage,636,Cancelled,GateNX,C,ClaimIDZ,2.99,0,LOCFAL,TypeHFP,Pilot_MVCZ,Crew_ZMVU,No,Vegan,Not Available,True,False,True,1,Yes
10,9607,2023-11-15 01:52:44,2023-03-21 20:39:47,21:19:02,04:40:40,BFCA,Name_EZTBV,SeatTBA,First,752.02,Extra Baggage,0,Cancelled,GateYN,C,ClaimFUB,1.33,0,LOCCEG,TypeMPY,Pilot_IFMC,Crew_UMLT,Yes,Vegetarian,Available,False,False,True,0,Yes
4,3645,2023-10-01 15:24:49,2023-09-07 07:51:34,17:49:57,02:16:08,BRNL,Name_EJYZN,SeatSEF,Business,364.67,Meal,2297,Pending,GateKD,D,ClaimZGY,5.09,2,LOCYDT,TypeZFU,Pilot_XONQ,Crew_YYTG,No,Vegan,Not Available,False,True,False,0,Yes
17,4774,2023-10-04 08:03:27,2023-12-06 01:54:34,12:27:25,16:27:08,BLKS,Name_BUSEU,SeatOTU,Economy,729.83,Extra Baggage,0,Confirmed,GateCX,A,ClaimNXO,2.58,0,LOCXAR,TypeDSJ,Pilot_ICDF,Crew_UKKC,No,Vegetarian,Not Available,True,False,False,0,Yes
14,6013,2023-12-30 20:08:36,2023-05-26 22:55:51,06:20:05,10:38:18,BCBV,Name_EXEFQ,SeatPBV,First,414.35,Extra Baggage,0,Pending,GateRO,C,ClaimOIO,8.03,1,LOCREM,TypeCLM,Pilot_SUSD,Crew_MFSC,Yes,Vegetarian,Available,True,True,False,1,No
18,1084,2023-03-06 13:24:37,2023-04-13 13:25:26,16:30:26,18:23:00,BGUW,Name_NDRRK,SeatIHD,Business,437.99,No Extras,4121,Pending,GateNE,B,ClaimKUD,7.31,0,LOCFYT,TypeGIX,Pilot_QRSY,Crew_OUOD,Yes,No Meal,Available,True,True,True,1,No
11,2935,2023-11-06 12:19:12,2023-07-28 14:32:33,07:07:12,21:07:37,BLSU,Name_QNFSR,SeatEZI,Economy,568.06,No Extras,0,Confirmed,GateIQ,A,ClaimDBZ,11.96,1,LOCYPE,TypeEWC,Pilot_KVUT,Crew_YKDY,Yes,Vegan,Available,True,True,True,2,No
16,7749,2023-06-04 09:46:58,2023-04-15 12:35:54,03:14:20,03:31:41,BMSD,Name_HEPMO,SeatUKW,Business,463.35,Extra Baggage,4717,Pending,GateIR,D,ClaimSEI,1.07,1,LOCHSP,TypeGOU,Pilot_RUFA,Crew_RLCO,No,Vegetarian,Not Available,True,False,False,2,No
1,2501,2023-07-11 01:14:29,2023-11-08 15:46:40,07:27:57,20:13:20,BVLD,Name_ZAABS,SeatWXG,Economy,611.5,No Extras,0,Confirmed,GateAZ,C,ClaimOHM,8.02,0,LOCYJG,TypeRGH,Pilot_HGLC,Crew_GTIO,No,No Meal,Available,True,False,False,0,No
7,7569,2023-12-04 16:30:13,2023-01-03 11:14:28,20:38:15,07:26:26,BMTG,Name_BPBUG,SeatBXW,First,921.96,Extra Baggage,1053,Cancelled,GateBF,D,ClaimVYQ,5.62,2,LOCLTF,TypeFOP,Pilot_ILRQ,Crew_GYVY,No,Vegan,Available,False,True,False,1,Yes
10,3473,2023-12-16 14:51:21,2023-10-12 03:03:56,10:48:44,05:55:22,BFLL,Name_AARRP,SeatWUB,Business,393.71,Meal,1712,Pending,GateSH,B,ClaimDBA,11.9,1,LOCZXQ,TypeGIZ,Pilot_RQJW,Crew_THGU,No,Vegetarian,Not Available,True,True,False,1,No
9,1735,2023-02-28 00:49:01,2023-04-04 23:51:59,13:05:53,12:55:16,BPMQ,Name_ALKIZ,SeatLQF,First,724.55,Extra Baggage,3689,Pending,GateEL,D,ClaimGZE,8.23,2,LOCTJZ,TypeVVR,Pilot_NNIN,Crew_YRMR,No,Vegetarian,Available,False,False,False,0,Yes
3,3838,2023-02-05 11:53:33,2023-09-17 20:29:32,16:25:27,15:41:55,BHAL,Name_WJKWM,SeatAWI,First,879.79,No Extras,0,Cancelled,GateUS,B,ClaimGUO,9.24,2,LOCFQV,TypeORF,Pilot_TERC,Crew_PNYB,Yes,Vegan,Available,True,True,False,2,No
14,3562,2023-04-23 05:10:10,2023-02-05 22:31:39,13:26:00,19:48:03,BYTG,Name_LFVNF,SeatJVF,First,127.93,No Extras,0,Cancelled,GateCF,D,ClaimKNG,11.63,1,LOCZWM,TypeKOT,Pilot_VLXM,Crew_SBUL,No,No Meal,Not Available,False,False,False,1,No
15,4906,2023-11-28 09:45:19,2023-01-17 10:17:48,13:21:37,23:56:16,BULZ,Name_LRZWT,SeatAPJ,Economy,580.14,No Extras,0,Cancelled,GateQM,A,ClaimZIW,2.24,0,LOCOWF,TypeBFV,Pilot_HCQF,Crew_FWUQ,No,Vegan,Available,True,True,False,2,No
2,2272,2023-08-07 16:23:44,2023-03-21 12:04:54,06:41:31,23:57:50,BSMX,Name_KBLYO,SeatNNX,Economy,162.73,Meal,0,Confirmed,GateYV,B,ClaimVJZ,10.69,0,LOCGCM,TypeMMG,Pilot_ABDP,Crew_ZRUK,Yes,Vegan,Not Available,True,False,True,2,Yes
14,5836,2023-09-17 05:30:52,2023-03-09 15:19:07,08:42:15,18:58:17,BJBZ,Name_WFEOZ,SeatNMB,Economy,798.33,Meal,0,Cancelled,GateYY,D,ClaimPHO,4.3,0,LOCLFK,TypeEIE,Pilot_QGJQ,Crew_GEHK,Yes,Vegan,Available,False,True,True,1,No
16,2862,2023-05-24 16:14:30,2023-03-27 13:34:40,20:09:05,16:29:46,BCLE,Name_KOSAE,SeatTWB,First,402.42,Extra Baggage,0,Cancelled,GateCJ,D,ClaimRIG,5.2,0,LOCNLY,TypeNMU,Pilot_HKSF,Crew_FVQR,Yes,Non-Vegetarian,Not Available,True,True,True,2,No
7,5226,2023-09-26 09:23:39,2023-04-03 07:31:06,18:47:59,15:56:19,BEEG,Name_DIFWK,SeatREZ,First,536.02,No Extras,2599,Cancelled,GateYF,A,ClaimAYB,10.57,1,LOCXTL,TypeJDV,Pilot_KHUQ,Crew_ZUXT,Yes,Vegan,Available,False,True,True,0,No
4,1542,2023-09-17 22:58:02,2023-06-15 02:24:39,11:02:47,18:00:16,BHXS,Name_CWYIK,SeatDYG,Business,555.85,Meal,3722,Confirmed,GateKH,D,ClaimQNS,7.39,0,LOCLJX,TypeQOG,Pilot_GGMB,Crew_OTCT,Yes,Vegan,Not Available,False,False,True,0,No
18,7209,2023-05-29 07:37:38,2023-05-21 13:15:46,16:33:04,03:58:21,BXPJ,Name_IAMAR,SeatDMY,Business,604.26,No Extras,0,Cancelled,GateIT,A,ClaimPPH,7.37,2,LOCLLC,TypeQNJ,Pilot_JTAD,Crew_EPXR,No,Vegan,Available,False,True,False,1,No
5,3765,2023-10-02 07:32:20,2023-07-04 03:42:30,12:05:18,20:33:56,BMBD,Name_KOPXX,SeatKBI,First,980.61,Extra Baggage,2612,Confirmed,GateRP,D,ClaimFFI,5.52,0,LOCFKT,TypeIIY,Pilot_ABCE,Crew_NOLN,No,Vegetarian,Available,True,True,False,2,No
6,8268,2023-09-24 01:39:47,2023-12-03 23:24:34,23:09:54,19:52:33,BBUC,Name_AKFLZ,SeatMXJ,Economy,536.17,Meal,4491,Cancelled,GateHM,B,ClaimINJ,1.59,0,LOCJZX,TypeIGS,Pilot_QQBD,Crew_GXUU,No,Vegetarian,Available,False,True,True,1,No
7,1884,2023-02-09 04:16:59,2023-10-14 12:58:27,23:53:42,20:06:23,BJZK,Name_SAUBV,SeatUPR,Business,762.56,No Extras,0,Cancelled,GateZL,D,ClaimJTI,8.68,0,LOCNSB,TypeZJB,Pilot_BBIB,Crew_UBHV,No,Non-Vegetarian,Available,False,False,True,1,No
15,4649,2023-04-08 23:19:42,2023-02-11 00:53:27,18:17:45,20:41:56,BCET,Name_TLXAG,SeatERN,First,977.79,Extra Baggage,0,Pending,GateQW,B,ClaimLCS,9.76,2,LOCTVV,TypeTFR,Pilot_JWPI,Crew_SDRX,No,Non-Vegetarian,Available,False,False,False,0,No
1,7890,2023-03-12 18:47:44,2023-05-08 05:28:13,03:26:10,04:37:54,BFUZ,Name_JVPOI,SeatIBK,Economy,775.42,No Extras,0,Pending,GateRD,C,ClaimLUC,9.24,2,LOCEVY,TypeLHQ,Pilot_BOIJ,Crew_JALB,Yes,Vegetarian,Available,True,True,False,0,No
4,4571,2023-02-26 00:39:07,2023-07-23 08:30:37,03:50:47,00:09:57,BMEC,Name_NDFOW,SeatWYR,Economy,842.15,Extra Baggage,0,Confirmed,GateXL,C,ClaimELW,9.89,0,LOCUYA,TypeGOT,Pilot_NQLJ,Crew_TEWX,Yes,No Meal,Available,False,True,False,0,No
1,4933,2023-09-22 04:52:06,2023-08-24 09:07:13,14:23:45,10:21:35,BTLC,Name_HJGWV,SeatHGA,First,92.25,Extra Baggage,0,Pending,GateDK,B,ClaimNYJ,4.99,0,LOCESN,TypeESU,Pilot_GFPO,Crew_QOWE,Yes,Vegetarian,Available,False,False,True,0,No
11,6856,2023-02-25 02:32:13,2023-03-19 09:51:01,19:29:18,09:32:05,BSOJ,Name_VQYMH,SeatWFD,First,229.27,No Extras,4626,Cancelled,GateYP,B,ClaimFTB,11.17,1,LOCHEU,TypeILQ,Pilot_VYFQ,Crew_NDLV,No,No Meal,Not Available,True,False,False,2,Yes
18,4666,2023-03-25 13:26:52,2023-08-18 15:21:19,10:33:20,14:55:52,BYZF,Name_YKAFF,SeatQZL,Economy,694.9,Extra Baggage,0,Cancelled,GateTI,C,ClaimTAB,11.68,0,LOCVYE,TypeSMP,Pilot_XXYW,Crew_ZOWP,No,Vegetarian,Available,False,True,False,1,No
14,9566,2023-03-22 04:56:31,2023-01-20 09:13:29,16:12:47,09:17:20,BPOZ,Name_IBQBV,SeatQIE,Business,906.72,Extra Baggage,0,Pending,GateNT,C,ClaimOIX,9.98,2,LOCMIL,TypeHZA,Pilot_DZNO,Crew_ZDLU,Yes,Non-Vegetarian,Available,False,True,True,2,No
11,1557,2023-02-24 23:40:15,2023-07-25 06:20:24,18:40:16,04:59:22,BBQP,Name_GWSTC,SeatBJE,Economy,110.05,Extra Baggage,0,Pending,GateJM,B,ClaimBBK,9.74,0,LOCABG,TypeIMB,Pilot_QRRQ,Crew_TMFJ,Yes,Vegetarian,Available,True,True,True,1,No
10,7040,2023-09-19 06:56:48,2023-07-18 03:39:37,13:05:12,23:09:12,BCSD,Name_KMPIS,SeatSIK,Economy,819.03,Meal,0,Cancelled,GateID,D,ClaimZWB,9.71,0,LOCLFY,TypePNM,Pilot_YEAC,Crew_TYTM,No,Vegetarian,Available,True,False,True,2,Yes
17,2128,2023-03-04 02:23:38,2023-02-04 20:20:08,10:45:19,02:17:12,BTEM,Name_LZPVF,SeatVTZ,First,227.04,Extra Baggage,0,Pending,GateZM,B,ClaimCRV,3.42,2,LOCDBB,TypeJDF,Pilot_PFFX,Crew_LDVH,No,Vegan,Not Available,False,True,True,0,Yes
4,2360,2023-09-06 20:09:09,2023-12-22 23:51:16,07:43:52,01:14:39,BTBL,Name_EEKNX,SeatTQZ,First,473.17,Meal,0,Cancelled,GateJL,A,ClaimVYA,5.86,0,LOCXPD,TypeJDV,Pilot_SVAG,Crew_FRSA,No,Vegan,Available,False,False,True,2,No
15,6420,2023-01-17 00:37:23,2023-11-11 13:46:54,20:06:42,23:34:13,BQJW,Name_NIHXK,SeatODB,Economy,851.73,Extra Baggage,0,Confirmed,GateZX,D,ClaimTQX,2.31,2,LOCOCX,TypeNIM,Pilot_GSOT,Crew_HDFO,No,Vegetarian,Available,False,True,False,1,No
16,6349,2023-08-23 19:08:03,2023-12-17 11:03:14,07:04:39,23:07:14,BIIQ,Name_JSVYU,SeatRRK,Business,212.95,Extra Baggage,1928,Cancelled,GateKN,A,ClaimAVR,6.17,0,LOCBPO,TypeVLK,Pilot_YJFE,Crew_APUB,Yes,Vegetarian,Not Available,True,False,False,2,Yes
13,3625,2023-06-01 09:05:50,2023-07-21 04:13:34,13:41:25,14:09:27,BINQ,Name_TYPEF,SeatNMB,Economy,672.54,Extra Baggage,4927,Pending,GateSI,C,ClaimOZP,6.0,2,LOCLOQ,TypeYXR,Pilot_UGBI,Crew_DTHF,Yes,No Meal,Not Available,False,False,False,2,No
9,1057,2023-06-20 09:21:21,2023-12-18 21:27:39,23:04:05,10:17:26,BQBZ,Name_KKPWH,SeatQSP,First,837.98,No Extras,0,Confirmed,GateAJ,C,ClaimAAR,1.52,0,LOCEFF,TypeMDP,Pilot_CCTQ,Crew_MLEN,Yes,Non-Vegetarian,Available,False,False,False,2,No
11,9503,2023-12-01 19:10:55,2023-11-13 15:32:56,12:50:28,13:56:55,BOKV,Name_SAZUI,SeatOSK,First,645.42,No Extras,0,Confirmed,GateQA,C,ClaimIOK,8.32,1,LOCGGH,TypeGDX,Pilot_APPZ,Crew_ONJR,Yes,Non-Vegetarian,Available,False,False,True,1,No
11,6848,2023-05-18 03:59:44,2023-08-22 16:24:15,14:13:11,12:57:58,BYEI,Name_NYTCE,SeatBEP,First,76.55,No Extras,0,Cancelled,GateFH,C,ClaimZMH,2.05,1,LOCFNL,TypeVQH,Pilot_SBWT,Crew_DXFF,Yes,Non-Vegetarian,Not Available,False,True,True,0,Yes
6,3737,2023-05-26 12:05:06,2023-10-16 17:50:23,01:09:48,03:11:28,BINH,Name_BRVUY,SeatDSU,Business,672.4,Meal,0,Cancelled,GateUG,C,ClaimSBH,7.66,2,LOCHUF,TypeEPL,Pilot_YURL,Crew_NZAM,Yes,Non-Vegetarian,Not Available,False,True,True,0,No
1,6493,2023-08-07 18:06:33,2023-05-11 16:35:17,09:53:37,01:30:04,BKLG,Name_MDQNL,SeatCHB,Economy,223.69,Extra Baggage,0,Confirmed,GateVA,A,ClaimMZK,5.39,1,LOCFTK,TypeFJN,Pilot_TTQO,Crew_IBBT,Yes,Vegan,Available,True,False,False,0,No
6,4877,2023-01-08 00:44:20,2023-03-04 01:54:59,00:56:06,03:27:05,BCZC,Name_JVXOG,SeatNKE,First,220.9,No Extras,0,Confirmed,GateSP,C,ClaimVEF,9.61,1,LOCVSE,TypeAQA,Pilot_DPVK,Crew_KGCY,Yes,Vegan,Available,False,True,False,1,Yes
13,3282,2023-01-11 08:10:51,2023-03-19 14:40:59,14:27:43,19:45:29,BNDY,Name_CTKZM,SeatLRI,Economy,421.84,Extra Baggage,0,Cancelled,GatePN,B,ClaimBKO,11.58,2,LOCUES,TypeGKM,Pilot_UMIT,Crew_LFGF,Yes,No Meal,Available,False,False,True,1,No
5,7786,2023-11-10 00:14:16,2023-07-09 01:30:02,21:49:57,12:39:03,BNNC,Name_UCMHI,SeatQUP,First,784.06,Extra Baggage,0,Pending,GateHS,C,ClaimHPY,6.09,0,LOCZIG,TypePJD,Pilot_TVPD,Crew_BNMT,No,Vegetarian,Not Available,True,False,True,0,No
15,6508,2023-05-14 15:40:13,2023-02-28 10:45:02,04:25:52,17:13:35,BMHX,Name_GHNRJ,SeatZTS,First,142.56,Extra Baggage,0,Confirmed,GateUA,A,ClaimERI,5.78,0,LOCPRD,TypeBQE,Pilot_BJRG,Crew_OXRO,No,No Meal,Not Available,False,False,True,2,No
18,2431,2023-11-11 14:10:22,2023-09-20 13:08:28,05:16:15,18:56:52,BFBF,Name_CPOMD,SeatYQM,First,512.29,Extra Baggage,0,Pending,GateQI,D,ClaimNYE,3.02,0,LOCDUZ,TypeVHX,Pilot_YMQG,Crew_XXWM,Yes,Vegan,Available,False,False,False,0,No
14,2775,2023-01-24 22:06:46,2023-02-04 17:14:28,01:11:23,16:22:57,BTNG,Name_PZRSX,SeatOGJ,Economy,894.72,Meal,0,Cancelled,GateNC,A,ClaimPFP,1.69,1,LOCYHL,TypeMWB,Pilot_PAMQ,Crew_VFXL,No,Vegetarian,Available,True,True,True,2,No
15,5207,2023-09-28 12:10:11,2023-02-19 14:20:06,16:32:07,01:27:45,BQCN,Name_PZLWV,SeatPVA,Economy,508.29,No Extras,0,Confirmed,GateHI,D,ClaimJLS,4.54,2,LOCNZZ,TypeCTR,Pilot_ZPOR,Crew_ETIL,No,Vegan,Available,True,False,True,1,Yes
5,5385,2023-10-12 22:15:35,2023-09-14 03:45:13,05:44:05,13:11:52,BXAZ,Name_VBHKL,SeatPDJ,Economy,345.94,Meal,0,Cancelled,GateWK,D,ClaimVKV,6.15,2,LOCAHN,TypeBMH,Pilot_XZDW,Crew_GVKE,Yes,Vegan,Available,False,True,True,0,No
4,7351,2023-07-06 09:44:59,2023-07-19 22:45:33,03:15:40,23:03:48,BLCS,Name_FPEJE,SeatASL,Economy,314.51,Extra Baggage,0,Confirmed,GateCV,D,ClaimAAQ,9.54,1,LOCJLA,TypeOXK,Pilot_XDNL,Crew_HPQC,No,No Meal,Not Available,False,False,False,0,Yes
2,4974,2023-05-13 01:40:03,2023-05-29 06:29:16,15:38:06,15:48:46,BLXN,Name_RBNWU,SeatARQ,Business,988.76,No Extras,0,Confirmed,GateMK,C,ClaimPDS,1.15,2,LOCAKN,TypeMRM,Pilot_FBQU,Crew_YVBN,No,No Meal,Not Available,False,False,False,0,Yes
7,6905,2023-09-22 08:16:21,2023-08-04 02:47:30,01:25:28,10:10:29,BAZE,Name_GHDEQ,SeatEVR,First,152.42,No Extras,0,Pending,GateWN,D,ClaimXMS,7.73,2,LOCHXR,TypeSGH,Pilot_OXEU,Crew_CEMD,No,Non-Vegetarian,Not Available,False,True,False,2,Yes
10,5677,2023-08-21 10:00:27,2023-12-21 01:57:17,12:55:15,19:34:50,BGTZ,Name_FACJM,SeatCRW,Business,441.15,No Extras,0,Pending,GateYM,A,ClaimGGU,5.52,0,LOCWVI,TypeNFY,Pilot_UZQB,Crew_WQFQ,No,Vegetarian,Not Available,False,False,False,1,No
16,5465,2023-07-24 08:28:32,2023-03-23 04:23:39,20:48:27,18:30:48,BSZF,Name_SNWKZ,SeatPLK,Economy,762.09,Extra Baggage,4713,Cancelled,GateTD,C,ClaimKTF,2.88,0,LOCJNI,TypeWTS,Pilot_DKQV,Crew_QYHN,Yes,Non-Vegetarian,Not Available,True,False,False,1,No
10,9411,2023-04-02 02:27:09,2023-10-08 15:48:16,15:33:03,18:30:48,BURF,Name_RKOYD,SeatQGE,Business,341.74,Meal,0,Pending,GateCI,C,ClaimSAM,6.76,2,LOCVXX,TypeALY,Pilot_SYAM,Crew_KLXP,Yes,Non-Vegetarian,Not Available,True,True,False,0,Yes
18,4302,2023-06-08 20:31:33,2023-01-22 00:34:31,14:08:50,04:38:53,BKCI,Name_KFVRL,SeatIWP,Business,852.12,No Extras,0,Pending,GateVM,B,ClaimNRA,10.75,2,LOCYUF,TypeQRH,Pilot_DCJS,Crew_LVUS,Yes,No Meal,Available,True,False,True,0,Yes
17,7945,2023-10-04 01:52:15,2023-04-14 04:51:00,15:24:22,10:12:10,BCYF,Name_ZPTPR,SeatARF,Economy,634.95,Extra Baggage,0,Confirmed,GateYD,D,ClaimPAW,2.76,2,LOCQFA,TypeHGF,Pilot_ZRPP,Crew_YOAR,Yes,No Meal,Not Available,False,False,False,1,No
13,3302,2023-05-10 13:35:53,2023-10-04 19:03:11,02:23:48,23:17:23,BXIH,Name_ZNQOJ,SeatPBN,First,487.85,Extra Baggage,0,Confirmed,GateSE,C,ClaimCFS,10.53,2,LOCNAX,TypeCWI,Pilot_DBOW,Crew_YVYQ,No,Vegetarian,Not Available,True,True,False,1,No
1,7285,2023-10-10 16:51:16,2023-12-20 18:11:53,21:06:38,06:35:12,BBSX,Name_GEKUC,SeatDOQ,Business,928.8,Extra Baggage,0,Cancelled,GatePY,D,ClaimWGC,2.32,2,LOCDKT,TypeHKS,Pilot_UVOR,Crew_KEPN,No,No Meal,Not Available,True,False,False,0,No
1,5966,2023-02-15 04:27:25,2023-05-13 08:48:08,10:44:34,18:12:58,BPEJ,Name_QSIDO,SeatXYI,Economy,405.98,Extra Baggage,1005,Cancelled,GateFA,C,ClaimOVB,11.13,2,LOCZHX,TypeCIS,Pilot_YIVK,Crew_SHVW,No,No Meal,Available,True,True,True,2,Yes
15,4726,2023-12-03 02:48:01,2023-05-26 04:46:41,16:26:08,19:50:13,BTVL,Name_UVIUP,SeatNMX,Business,967.43,Extra Baggage,0,Confirmed,GateYK,C,ClaimZBW,11.56,1,LOCXAI,TypeLUD,Pilot_PQVJ,Crew_BPMZ,No,Vegetarian,Available,False,False,True,0,Yes
1,3042,2023-12-12 00:36:00,2023-09-21 12:56:32,11:35:53,07:28:01,BLFN,Name_WYQRE,SeatKYD,Economy,118.64,No Extras,0,Cancelled,GateXD,A,ClaimINN,8.48,0,LOCNGU,TypeZKK,Pilot_DWRY,Crew_LHTG,Yes,Non-Vegetarian,Not Available,False,True,False,1,No
6,9714,2023-08-10 06:27:49,2023-06-12 22:23:37,07:18:34,19:51:50,BGUA,Name_EIWJY,SeatCFS,Economy,87.37,Meal,0,Cancelled,GateZO,A,ClaimMEX,1.83,2,LOCOCK,TypeNHY,Pilot_RTBD,Crew_WRCI,No,Non-Vegetarian,Not Available,False,False,True,2,No
13,3998,2023-09-22 18:45:30,2023-12-26 09:20:09,02:07:48,04:18:38,BNOM,Name_WVVMQ,SeatQPE,First,127.73,No Extras,0,Confirmed,GateZX,C,ClaimKJD,6.06,0,LOCMOL,TypeBNM,Pilot_DEAS,Crew_YPSL,Yes,Non-Vegetarian,Available,False,False,False,2,No
1,8971,2023-04-07 20:32:24,2023-02-20 11:57:31,18:44:50,04:18:11,BXAT,Name_MGTZC,SeatJDY,First,130.77,Meal,0,Pending,GateAM,D,ClaimPQD,6.14,1,LOCCMM,TypeNNT,Pilot_RYHY,Crew_FYOP,Yes,Non-Vegetarian,Available,True,True,False,2,No
5,1909,2023-12-01 07:40:48,2023-10-10 04:02:50,22:12:28,13:31:26,BSSF,Name_AWJOM,SeatUPK,First,270.48,Meal,0,Pending,GateCN,A,ClaimKGI,3.61,2,LOCKOO,TypeTMQ,Pilot_TIPO,Crew_KUVH,Yes,No Meal,Available,True,False,False,2,No
9,5133,2023-05-08 13:40:46,2023-01-21 12:54:00,20:39:02,08:59:04,BXEV,Name_YQRJT,SeatBQO,Business,437.03,No Extras,174,Cancelled,GateOG,B,ClaimFLT,10.46,1,LOCAWH,TypeMPD,Pilot_FCUS,Crew_NNIG,No,Vegan,Not Available,True,True,True,0,Yes
17,2880,2023-01-26 22:46:28,2023-04-21 06:34:05,05:00:15,21:54:52,BVQO,Name_IZXAL,SeatIBG,Business,820.81,Meal,2893,Confirmed,GateQE,B,ClaimLVN,1.73,2,LOCYWH,TypeNGA,Pilot_FLCO,Crew_CYIN,No,Non-Vegetarian,Not Available,True,True,True,1,No
16,3560,2023-03-04 17:22:11,2023-05-07 23:43:00,05:57:00,12:47:49,BGQL,Name_KKOTN,SeatMFU,Economy,421.06,Extra Baggage,2907,Cancelled,GateCL,C,ClaimXQN,3.93,1,LOCFVY,TypeWVW,Pilot_MCGT,Crew_EDHB,No,Vegan,Not Available,False,False,False,1,No
8,8527,2023-01-09 12:39:14,2023-07-31 02:38:59,21:38:19,12:51:13,BGMH,Name_IBBVP,SeatBHV,Economy,170.26,Meal,3367,Cancelled,GateAL,B,ClaimKGA,1.66,2,LOCZBB,TypeCVE,Pilot_UONN,Crew_YZIB,No,Non-Vegetarian,Available,True,True,False,2,No
17,6696,2023-01-31 00:39:32,2023-05-09 05:41:07,17:55:44,14:00:38,BDHV,Name_FMFZA,SeatHTZ,First,79.45,Extra Baggage,0,Pending,GateCM,B,ClaimATL,2.94,0,LOCBYQ,TypeNTU,Pilot_RTYZ,Crew_HHEP,Yes,Vegetarian,Available,False,True,False,2,Yes
